"ZIPCODE","STATE","YEAR","Latitude","Longitude","A00100","A07260"
78884,"TX",2009,29.61,-99.53,20706,0
78886,"TX",2009,29.15,-99.13,10279,0
78931,"TX",2009,30.02,-96.44,6822,0
78932,"TX",2009,30.14,-96.68,22807,0
78933,"TX",2009,29.84,-96.32,53171,23
78934,"TX",2009,29.7,-96.55,184356,67
78935,"TX",2009,29.74,-96.46,20093,0
78938,"TX",2009,29.83,-96.7,7060,0
78940,"TX",2009,29.9,-96.67,47725,30
78941,"TX",2009,29.68,-97.1,53190,23
78942,"TX",2009,30.18,-96.92,166193,68
78943,"TX",2009,29.71,-96.62,3889,0
78944,"TX",2009,29.99,-96.49,15230,0
78945,"TX",2009,29.9,-96.87,236532,134
78946,"TX",2009,30.23,-96.76,15906,0
78947,"TX",2009,30.41,-97,92648,37
78948,"TX",2009,30.31,-96.97,15303,0
78949,"TX",2009,29.81,-97.06,10738,0
78950,"TX",2009,29.87,-96.49,57878,29
78953,"TX",2009,29.93,-97.3,21665,0
78954,"TX",2009,30.06,-96.69,39129,0
78956,"TX",2009,29.68,-96.9,99404,67
78957,"TX",2009,30,-97.15,167808,104
78959,"TX",2009,29.69,-97.29,23627,0
78962,"TX",2009,29.7,-96.77,101269,44
78963,"TX",2009,29.96,-97.03,15760,0
79001,"TX",2009,35.27,-102.66,4278,0
79005,"TX",2009,36.45,-100.54,34897,39
79007,"TX",2009,35.65,-101.4,286854,176
79009,"TX",2009,34.51,-102.88,28886,0
79010,"TX",2009,35.51,-102.25,8739,0
79011,"TX",2009,35.58,-100.28,7427,0
79012,"TX",2009,35.19,-102.06,34543,0
79013,"TX",2009,36.04,-102.01,33145,0
79014,"TX",2009,35.91,-100.38,115919,83
79015,"TX",2009,34.98,-101.92,414509,270
79018,"TX",2009,35.68,-102.33,8217,0
79019,"TX",2009,35.1,-101.36,40143,32
79022,"TX",2009,36.06,-102.51,188596,112
79024,"TX",2009,36.44,-100.32,7765,0
79027,"TX",2009,34.54,-102.31,83279,39
79029,"TX",2009,35.86,-101.96,300044,201
79031,"TX",2009,34.23,-102.4,18743,0
79034,"TX",2009,36.43,-100.14,14744,0
79035,"TX",2009,34.63,-102.72,80496,51
79036,"TX",2009,35.64,-101.59,106116,128
79039,"TX",2009,35.2,-101.1,19830,16
79040,"TX",2009,36.25,-101.41,38011,18
79041,"TX",2009,34.06,-101.84,44215,35
79042,"TX",2009,34.74,-101.85,22896,0
79043,"TX",2009,34.38,-102.11,19983,0
79044,"TX",2009,35.88,-102.39,12206,0
79045,"TX",2009,34.82,-102.39,283566,225
79046,"TX",2009,36.12,-100.02,15815,0
79052,"TX",2009,34.36,-101.74,24009,0
79057,"TX",2009,35.23,-100.6,17472,0
79059,"TX",2009,35.69,-100.64,23062,0
79061,"TX",2009,35.53,-100.44,7192,0
79062,"TX",2009,36.06,-101.47,5309,0
79063,"TX",2009,34.54,-102.1,16051,0
79064,"TX",2009,34.17,-102.13,36332,0
79065,"TX",2009,35.54,-100.96,366538,296
79068,"TX",2009,35.34,-101.38,69227,120
79070,"TX",2009,36.39,-100.8,241394,152
79072,"TX",2009,34.19,-101.72,375317,175
79079,"TX",2009,35.21,-100.24,45812,33
79080,"TX",2009,35.57,-101.17,14092,0
79081,"TX",2009,36.19,-101.19,80740,51
79082,"TX",2009,34.23,-102.3,7581,0
79083,"TX",2009,35.82,-101.44,48367,43
79084,"TX",2009,36.33,-102.07,44010,31
79086,"TX",2009,36.01,-101.82,39988,35
79087,"TX",2009,36.37,-103.01,14557,0
79088,"TX",2009,34.53,-101.77,79162,72
79092,"TX",2009,35.24,-102.42,34328,23
79095,"TX",2009,34.85,-100.21,41083,28
79096,"TX",2009,35.44,-100.27,55177,74
79097,"TX",2009,35.43,-101.17,25458,49
79098,"TX",2009,35.15,-102.22,8464,0
79101,"TX",2009,35.21,-101.84,58040,0
79102,"TX",2009,35.2,-101.87,167604,97
79103,"TX",2009,35.18,-101.79,141748,99
79104,"TX",2009,35.2,-101.81,73521,37
79106,"TX",2009,35.2,-101.9,497938,406
79107,"TX",2009,35.23,-101.8,305861,142
79108,"TX",2009,35.31,-101.69,213818,172
79109,"TX",2009,35.17,-101.89,1101869,795
79110,"TX",2009,35.14,-101.88,333292,268
79111,"TX",2009,35.22,-101.71,21298,0
79118,"TX",2009,35.11,-101.74,413154,219
79119,"TX",2009,35.11,-102.02,458788,178
79121,"TX",2009,35.17,-101.93,281546,132
79124,"TX",2009,35.26,-101.97,346972,161
79201,"TX",2009,34.42,-100.24,92078,52
79225,"TX",2009,34.25,-99.51,17616,0
79226,"TX",2009,34.93,-100.89,47410,30
79227,"TX",2009,33.98,-99.72,19609,0
79229,"TX",2009,33.62,-100.83,5598,0
79235,"TX",2009,33.98,-101.33,62455,24
79237,"TX",2009,34.86,-100.65,5689,0
79241,"TX",2009,34.12,-101.44,42187,17
79244,"TX",2009,34.01,-100.82,10779,0
79245,"TX",2009,34.72,-100.54,35994,27
79248,"TX",2009,34.01,-100.3,25971,0
79250,"TX",2009,33.87,-101.59,26964,0
79252,"TX",2009,34.29,-99.74,47639,35
79255,"TX",2009,34.36,-101.05,8026,0
79256,"TX",2009,33.89,-100.85,4301,0
79257,"TX",2009,34.47,-101.3,18935,0
79261,"TX",2009,34.39,-100.89,5051,0
79311,"TX",2009,33.83,-101.84,58427,42
79312,"TX",2009,34.01,-102.41,13747,0
79313,"TX",2009,33.81,-102.16,25211,36
79316,"TX",2009,33.17,-102.27,158301,82
79322,"TX",2009,33.64,-101.23,34159,16
79323,"TX",2009,32.96,-102.83,124980,97
79325,"TX",2009,34.39,-102.89,38792,33
79329,"TX",2009,33.66,-101.68,70768,64
79331,"TX",2009,32.73,-101.95,187543,117
79336,"TX",2009,33.57,-102.36,298534,201
79339,"TX",2009,33.91,-102.33,102728,58
79342,"TX",2009,32.92,-102.42,6768,0
79343,"TX",2009,33.67,-101.53,25255,23
79345,"TX",2009,33.33,-102.2,14652,0
79346,"TX",2009,33.72,-102.75,36359,32
79347,"TX",2009,34.22,-102.72,111104,70
79350,"TX",2009,33.73,-101.83,11748,0
79351,"TX",2009,33,-101.82,26579,0
79355,"TX",2009,33.19,-102.82,35307,31
79356,"TX",2009,33.19,-101.38,88116,78
79357,"TX",2009,33.67,-101.38,36644,28
79358,"TX",2009,33.41,-102.15,29137,0
79359,"TX",2009,32.94,-102.56,46342,17
79360,"TX",2009,32.71,-102.65,215733,185
79363,"TX",2009,33.69,-101.99,113441,68
79364,"TX",2009,33.43,-101.64,131762,61
79366,"TX",2009,33.53,-101.69,52008,37
79367,"TX",2009,33.58,-102.16,12228,0
79370,"TX",2009,33.47,-100.85,24223,0
79371,"TX",2009,34.06,-102.52,24238,26
79372,"TX",2009,33.45,-102.49,30434,0
79373,"TX",2009,33.16,-101.79,54517,44
79377,"TX",2009,32.93,-102.13,5121,0
79379,"TX",2009,33.59,-102.61,11897,0
79381,"TX",2009,33.31,-101.72,19395,0
79382,"TX",2009,33.5,-102.01,155696,64
79401,"TX",2009,33.59,-101.85,51496,21
79403,"TX",2009,33.64,-101.78,169644,114
79404,"TX",2009,33.53,-101.79,107624,64
79407,"TX",2009,33.57,-102.08,385951,204
79410,"TX",2009,33.57,-101.89,158163,100
79411,"TX",2009,33.57,-101.87,69931,24
79412,"TX",2009,33.55,-101.86,171035,89
79413,"TX",2009,33.55,-101.89,408834,294
79414,"TX",2009,33.55,-101.92,232238,128
79415,"TX",2009,33.7,-101.9,169039,78
79416,"TX",2009,33.6,-101.98,644787,329
79423,"TX",2009,33.44,-101.86,831346,468
79424,"TX",2009,33.47,-101.95,1338289,643
79501,"TX",2009,32.75,-99.89,52705,18
79502,"TX",2009,33.13,-100.22,20394,0
79504,"TX",2009,32.39,-99.39,45898,38
79505,"TX",2009,33.58,-99.79,3324,0
79506,"TX",2009,32.08,-100.31,13318,0
79508,"TX",2009,32.28,-99.83,31279,24
79510,"TX",2009,32.4,-99.49,131210,102
79511,"TX",2009,32.29,-101.3,29744,22
79512,"TX",2009,32.39,-100.85,100118,79
79520,"TX",2009,32.88,-100.12,37620,17
79521,"TX",2009,33.15,-99.73,55896,44
79525,"TX",2009,32.6,-99.81,56417,31
79526,"TX",2009,32.64,-100.76,21936,29
79527,"TX",2009,32.58,-101,11036,0
79528,"TX",2009,33.25,-100.57,11234,0
79529,"TX",2009,33.41,-99.81,20002,0
79530,"TX",2009,32.13,-99.75,9643,0
79532,"TX",2009,32.4,-100.71,14083,0
79533,"TX",2009,32.79,-99.62,6082,0
79536,"TX",2009,32.46,-100.01,84832,82
79538,"TX",2009,31.98,-99.62,6485,0
79541,"TX",2009,32.17,-99.8,16683,0
79543,"TX",2009,32.74,-100.37,18102,28
79544,"TX",2009,33.31,-99.85,7328,0
79545,"TX",2009,32.44,-100.54,35278,22
79546,"TX",2009,32.85,-100.46,35371,24
79547,"TX",2009,33.18,-99.89,10605,0
79549,"TX",2009,32.71,-100.91,246066,203
79553,"TX",2009,32.94,-99.85,47599,30
79556,"TX",2009,32.46,-100.4,224266,151
79561,"TX",2009,32.48,-100.12,11663,0
79562,"TX",2009,32.21,-99.79,92060,75
79563,"TX",2009,32.45,-99.86,18661,16
79565,"TX",2009,32.35,-101.01,8445,0
79566,"TX",2009,32.04,-100.11,8034,0
79567,"TX",2009,31.96,-99.93,48989,32
79601,"TX",2009,32.45,-99.73,280192,180
79602,"TX",2009,32.34,-99.67,486134,385
79603,"TX",2009,32.33,-99.93,293195,229
79605,"TX",2009,32.43,-99.78,610294,371
79606,"TX",2009,32.36,-99.82,603635,403
79607,"TX",2009,32.43,-99.83,32911,0
79701,"TX",2009,31.99,-102.08,635818,459
79703,"TX",2009,31.98,-102.13,369542,456
79705,"TX",2009,32.02,-102.1,1047674,786
79706,"TX",2009,31.85,-102.01,363843,329
79707,"TX",2009,32.05,-102.2,1214513,661
79713,"TX",2009,32.52,-101.71,14507,0
79714,"TX",2009,32.32,-102.54,336058,188
79718,"TX",2009,30.98,-103.74,8816,0
79720,"TX",2009,32.24,-101.47,469835,299
79731,"TX",2009,31.39,-102.35,77014,84
79734,"TX",2009,30.59,-103.9,48339,62
79735,"TX",2009,30.89,-102.88,188922,233
79738,"TX",2009,32.77,-101.45,7587,0
79739,"TX",2009,31.87,-101.48,25954,22
79741,"TX",2009,31.98,-102.61,8124,0
79745,"TX",2009,31.85,-103.09,105220,112
79749,"TX",2009,32.31,-101.88,5722,0
79752,"TX",2009,31.13,-102.21,39768,29
79756,"TX",2009,31.54,-102.84,179238,109
79758,"TX",2009,32.02,-102.36,60079,45
79761,"TX",2009,31.85,-102.36,515667,387
79762,"TX",2009,31.93,-102.36,910021,644
79763,"TX",2009,31.8,-102.47,459904,425
79764,"TX",2009,31.87,-102.54,312872,290
79765,"TX",2009,31.91,-102.26,296898,205
79766,"TX",2009,31.73,-102.41,72703,77
79772,"TX",2009,31.4,-103.5,141071,118
79782,"TX",2009,32.12,-101.79,86774,46
79821,"TX",2009,31.99,-106.59,64333,15
79830,"TX",2009,30.36,-103.66,98533,41
79835,"TX",2009,31.91,-106.59,130704,50
79836,"TX",2009,31.59,-106.22,74029,41
79839,"TX",2009,31.33,-105.9,14027,0
79843,"TX",2009,30.31,-104.02,41719,26
79849,"TX",2009,31.57,-106.26,96070,28
79852,"TX",2009,29.32,-103.62,10990,0
79901,"TX",2009,31.76,-106.48,156025,0
79902,"TX",2009,31.78,-106.5,406247,214
79903,"TX",2009,31.79,-106.44,219681,105
79904,"TX",2009,31.84,-106.43,411065,263
79905,"TX",2009,31.77,-106.43,214327,67
79906,"TX",2009,31.81,-106.4,57971,0
79907,"TX",2009,31.71,-106.33,565538,323
79908,"TX",2009,31.86,-106.38,25285,0
79911,"TX",2009,31.89,-106.54,49837,28
79912,"TX",2009,31.85,-106.53,2070793,803
79915,"TX",2009,31.75,-106.37,381791,157
79922,"TX",2009,31.81,-106.56,365966,143
79924,"TX",2009,31.9,-106.41,787877,662
79925,"TX",2009,31.8,-106.36,701681,587
79927,"TX",2009,31.64,-106.27,371761,119
79928,"TX",2009,31.65,-106.15,607079,287
79930,"TX",2009,31.83,-106.48,310802,173
79932,"TX",2009,31.87,-106.61,543491,299
79934,"TX",2009,31.95,-106.43,351293,255
79935,"TX",2009,31.77,-106.33,292757,285
79936,"TX",2009,31.78,-106.3,1812732,1253
79938,"TX",2009,31.83,-105.97,694231,313
0,"UT",2009,NA,NA,56883886,45272
84001,"UT",2009,40.35,-110.28,24137,0
84003,"UT",2009,40.39,-111.78,959363,718
84004,"UT",2009,40.5,-111.7,407373,334
84005,"UT",2009,40.37,-112.02,331011,134
84006,"UT",2009,40.59,-112.1,16921,23
84007,"UT",2009,40.33,-110.2,12239,0
84010,"UT",2009,40.88,-111.82,1198206,1107
84013,"UT",2009,40.33,-112.11,18145,0
84014,"UT",2009,40.93,-111.88,435634,475
84015,"UT",2009,41.12,-112.06,1073964,1000
84017,"UT",2009,40.88,-111.31,82951,72
84020,"UT",2009,40.49,-111.84,1372440,516
84021,"UT",2009,40.1,-110.49,51890,55
84022,"UT",2009,40.39,-112.63,19636,0
84023,"UT",2009,40.94,-109.19,7223,0
84025,"UT",2009,40.98,-111.9,507609,408
84026,"UT",2009,40.29,-109.8,24771,0
84028,"UT",2009,41.93,-111.42,12507,0
84029,"UT",2009,40.67,-112.76,184839,138
84032,"UT",2009,40.43,-111.19,344102,257
84035,"UT",2009,40.47,-109.26,22343,18
84036,"UT",2009,40.62,-111.15,122758,78
84037,"UT",2009,41.02,-111.92,906998,814
84039,"UT",2009,40.39,-109.84,20278,0
84040,"UT",2009,41.09,-111.93,657377,850
84041,"UT",2009,41.07,-111.98,825654,724
84042,"UT",2009,40.34,-111.72,228797,210
84043,"UT",2009,40.41,-111.87,963519,480
84044,"UT",2009,40.7,-112.08,415665,388
84045,"UT",2009,40.34,-111.91,300877,122
84046,"UT",2009,40.94,-109.79,11297,0
84047,"UT",2009,40.62,-111.9,579486,399
84049,"UT",2009,40.5,-111.52,118538,87
84050,"UT",2009,41.01,-111.67,244685,373
84051,"UT",2009,40.41,-110.4,9576,0
84052,"UT",2009,40.17,-110.02,19858,0
84053,"UT",2009,40.41,-109.99,18891,18
84054,"UT",2009,40.84,-111.9,431781,243
84055,"UT",2009,40.81,-111.11,65665,18
84056,"UT",2009,41.12,-111.98,47958,0
84057,"UT",2009,40.31,-111.71,568253,550
84058,"UT",2009,40.29,-111.72,492366,421
84060,"UT",2009,40.64,-111.49,385770,217
84061,"UT",2009,40.74,-111.36,6534,0
84062,"UT",2009,40.46,-111.63,849943,533
84065,"UT",2009,40.5,-111.94,898311,781
84066,"UT",2009,40.28,-110,287619,165
84067,"UT",2009,41.17,-112.04,716792,860
84069,"UT",2009,40.34,-112.48,10607,0
84070,"UT",2009,40.57,-111.89,520641,411
84071,"UT",2009,40.39,-112.31,25083,26
84072,"UT",2009,40.38,-110.65,7344,0
84074,"UT",2009,40.57,-112.33,853400,641
84075,"UT",2009,41.08,-112.08,518562,410
84076,"UT",2009,40.44,-109.84,5709,0
84078,"UT",2009,40.55,-109.57,582602,406
84081,"UT",2009,40.59,-112.03,668194,454
84082,"UT",2009,40.36,-111.43,15668,24
84083,"UT",2009,40.82,-113.57,18109,0
84084,"UT",2009,40.62,-111.98,796005,769
84085,"UT",2009,40.55,-109.9,4466,0
84086,"UT",2009,41.47,-111.23,6309,0
84087,"UT",2009,40.89,-111.93,306230,290
84088,"UT",2009,40.6,-111.96,753613,625
84092,"UT",2009,40.56,-111.72,1149997,1082
84093,"UT",2009,40.59,-111.81,861060,871
84094,"UT",2009,40.56,-111.86,610883,739
84095,"UT",2009,40.55,-111.96,1396447,1033
84096,"UT",2009,40.48,-112.07,684782,326
84097,"UT",2009,40.29,-111.67,550702,471
84098,"UT",2009,40.71,-111.55,882674,610
84101,"UT",2009,40.75,-111.9,124830,27
84102,"UT",2009,40.75,-111.86,316065,179
84103,"UT",2009,40.79,-111.82,880675,486
84104,"UT",2009,40.74,-111.98,282246,162
84105,"UT",2009,40.73,-111.85,602797,691
84106,"UT",2009,40.7,-111.85,769623,722
84107,"UT",2009,40.65,-111.88,709228,545
84108,"UT",2009,40.78,-111.73,933695,610
84109,"UT",2009,40.7,-111.71,794041,761
84111,"UT",2009,40.75,-111.88,242615,72
84112,"UT",2009,40.76,-111.84,7190,0
84115,"UT",2009,40.71,-111.89,332032,256
84116,"UT",2009,40.81,-111.94,446393,339
84117,"UT",2009,40.65,-111.83,901599,648
84118,"UT",2009,40.65,-112.01,1110596,1134
84119,"UT",2009,40.7,-111.94,725736,580
84120,"UT",2009,40.69,-111.99,755628,825
84121,"UT",2009,40.62,-111.71,1423608,1265
84123,"UT",2009,40.65,-111.92,701620,758
84124,"UT",2009,40.67,-111.79,784519,648
84128,"UT",2009,40.7,-112.05,469291,370
84302,"UT",2009,41.51,-112.04,450035,431
84306,"UT",2009,41.79,-112.06,6579,0
84307,"UT",2009,41.46,-112.47,23998,30
84308,"UT",2009,41.96,-112,4052,0
84309,"UT",2009,41.71,-112.1,10321,0
84310,"UT",2009,41.33,-111.79,123695,93
84311,"UT",2009,41.82,-112.1,11750,0
84312,"UT",2009,41.79,-112.17,62438,56
84314,"UT",2009,41.64,-112.09,19152,11
84315,"UT",2009,41.15,-112.14,169649,181
84317,"UT",2009,41.28,-111.69,73150,50
84318,"UT",2009,41.8,-111.8,99120,70
84319,"UT",2009,41.6,-111.72,126960,79
84320,"UT",2009,41.95,-111.86,40436,32
84321,"UT",2009,41.72,-111.84,643449,394
84324,"UT",2009,41.49,-111.95,18304,32
84325,"UT",2009,41.71,-111.98,55149,60
84328,"UT",2009,41.48,-111.77,37758,28
84331,"UT",2009,41.95,-112.27,4611,0
84332,"UT",2009,41.69,-111.81,195820,110
84333,"UT",2009,41.9,-111.81,46037,45
84335,"UT",2009,41.82,-111.87,210278,170
84336,"UT",2009,41.81,-112.87,4453,0
84337,"UT",2009,41.69,-112.27,199236,161
84338,"UT",2009,41.92,-111.92,6998,0
84339,"UT",2009,41.62,-111.93,110823,156
84340,"UT",2009,41.36,-112.04,72311,51
84341,"UT",2009,41.78,-111.81,362912,191
84401,"UT",2009,41.21,-111.97,550869,457
84403,"UT",2009,41.18,-111.91,847806,872
84404,"UT",2009,41.24,-112.13,970259,895
84405,"UT",2009,41.15,-111.98,634712,717
84414,"UT",2009,41.31,-111.96,693945,649
84501,"UT",2009,39.57,-110.8,253072,263
84511,"UT",2009,37.55,-109.48,71044,51
84520,"UT",2009,39.53,-110.43,15974,14
84521,"UT",2009,39.42,-110.76,10516,13
84525,"UT",2009,38.98,-110.65,15282,0
84526,"UT",2009,39.67,-111.01,74663,96
84532,"UT",2009,38.53,-109.55,194225,164
84533,"UT",2009,37.57,-110.32,4273,0
84535,"UT",2009,37.98,-109.29,40389,34
84542,"UT",2009,39.54,-110.74,30866,39
84601,"UT",2009,40.22,-111.69,391228,240
84604,"UT",2009,40.33,-111.57,888698,562
84606,"UT",2009,40.21,-111.61,277057,128
84623,"UT",2009,39.45,-111.57,3183,0
84624,"UT",2009,39.29,-112.56,88435,85
84627,"UT",2009,39.35,-111.57,60493,45
84629,"UT",2009,39.78,-111.44,39716,43
84630,"UT",2009,39.29,-111.8,8826,0
84631,"UT",2009,38.96,-112.39,47001,42
84635,"UT",2009,39.4,-112.72,11100,0
84642,"UT",2009,39.29,-111.62,48752,34
84645,"UT",2009,39.85,-111.84,50966,25
84647,"UT",2009,39.55,-111.39,53441,44
84648,"UT",2009,39.68,-111.83,92485,97
84651,"UT",2009,39.96,-111.72,390537,300
84653,"UT",2009,40.02,-111.64,183008,137
84654,"UT",2009,38.95,-111.83,51596,50
84655,"UT",2009,39.99,-111.81,155035,99
84660,"UT",2009,40.02,-111.55,630343,451
84663,"UT",2009,40.2,-111.47,533474,370
84664,"UT",2009,40.12,-111.57,193655,155
84667,"UT",2009,39.5,-111.67,4905,0
84701,"UT",2009,38.75,-112.1,130429,95
84713,"UT",2009,38.38,-112.66,61407,54
84714,"UT",2009,37.87,-113.66,6729,0
84720,"UT",2009,37.59,-113.19,289356,174
84721,"UT",2009,37.77,-113.08,265890,136
84722,"UT",2009,37.39,-113.63,7800,0
84724,"UT",2009,38.68,-112.14,14217,12
84737,"UT",2009,37.04,-113.21,214445,118
84738,"UT",2009,37.18,-113.71,132589,115
84739,"UT",2009,38.63,-112.21,5496,0
84741,"UT",2009,37.27,-112.23,93376,91
84744,"UT",2009,38.51,-111.87,4000,0
84745,"UT",2009,37.23,-113.24,52613,30
84747,"UT",2009,38.41,-111.64,13673,23
84751,"UT",2009,38.38,-112.93,26769,43
84754,"UT",2009,38.62,-112.11,56317,55
84757,"UT",2009,37.46,-113.26,24910,24
84765,"UT",2009,37.13,-113.65,137289,61
84770,"UT",2009,37.18,-113.6,604148,269
84773,"UT",2009,38.23,-111.47,4206,0
84774,"UT",2009,37.26,-113.27,21976,11
84775,"UT",2009,37.93,-110.95,6383,0
84779,"UT",2009,37.33,-113.12,9135,0
84780,"UT",2009,37.13,-113.49,332199,123
84782,"UT",2009,37.35,-113.66,11471,0
84783,"UT",2009,37.26,-113.69,19757,45
84790,"UT",2009,37.06,-113.57,690339,339
0,"VA",2009,NA,NA,231316373,192602
20105,"VA",2009,38.97,-77.64,506423,163
20106,"VA",2009,38.67,-77.99,147071,134
20109,"VA",2009,38.79,-77.53,788063,507
20110,"VA",2009,38.74,-77.48,1134472,957
20111,"VA",2009,38.75,-77.43,862544,608
20112,"VA",2009,38.66,-77.43,1115117,973
20115,"VA",2009,38.87,-77.85,184209,252
20117,"VA",2009,38.97,-77.73,88764,73
20119,"VA",2009,38.61,-77.64,112557,111
20120,"VA",2009,38.84,-77.44,1637951,1401
20121,"VA",2009,38.81,-77.46,863497,617
20124,"VA",2009,38.77,-77.38,977176,789
20129,"VA",2009,39.16,-77.61,40209,0
20130,"VA",2009,39,-77.95,7623,0
20132,"VA",2009,39.13,-77.71,625360,492
20135,"VA",2009,39.11,-77.83,104350,83
20136,"VA",2009,38.74,-77.55,1005152,431
20137,"VA",2009,38.81,-77.72,83057,128
20141,"VA",2009,39.13,-77.77,269679,194
20143,"VA",2009,38.84,-77.56,55553,64
20144,"VA",2009,38.92,-77.92,59049,48
20147,"VA",2009,39.04,-77.48,2397629,1328
20148,"VA",2009,39,-77.52,1378576,370
20151,"VA",2009,38.9,-77.45,850994,692
20152,"VA",2009,38.92,-77.5,1133048,398
20155,"VA",2009,38.79,-77.61,1209047,662
20158,"VA",2009,39.13,-77.66,202410,224
20164,"VA",2009,39,-77.4,1046365,885
20165,"VA",2009,39.06,-77.39,1556287,1064
20166,"VA",2009,38.99,-77.46,389251,91
20169,"VA",2009,38.88,-77.65,1004170,512
20170,"VA",2009,38.96,-77.38,1506714,1220
20171,"VA",2009,38.92,-77.4,2316453,1720
20175,"VA",2009,39.1,-77.55,1225575,941
20176,"VA",2009,39.18,-77.54,2077259,859
20180,"VA",2009,39.27,-77.63,285872,272
20181,"VA",2009,38.69,-77.58,319688,257
20184,"VA",2009,38.99,-77.88,30741,0
20186,"VA",2009,38.71,-77.79,503026,386
20187,"VA",2009,38.72,-77.75,622973,615
20190,"VA",2009,38.95,-77.34,837721,403
20191,"VA",2009,38.93,-77.35,1284091,1129
20194,"VA",2009,38.98,-77.34,892638,571
20197,"VA",2009,39.2,-77.63,172451,112
20198,"VA",2009,38.86,-77.77,96337,118
22003,"VA",2009,38.83,-77.21,1922361,1587
22015,"VA",2009,38.78,-77.27,1761297,1839
22025,"VA",2009,38.6,-77.34,685671,685
22026,"VA",2009,38.56,-77.3,372140,216
22027,"VA",2009,38.89,-77.22,165432,84
22030,"VA",2009,38.84,-77.34,2019902,1345
22031,"VA",2009,38.85,-77.29,1153998,742
22032,"VA",2009,38.82,-77.29,1300283,1309
22033,"VA",2009,38.88,-77.38,1636676,1060
22039,"VA",2009,38.76,-77.31,1455601,1219
22041,"VA",2009,38.84,-77.14,756726,348
22042,"VA",2009,38.87,-77.2,1110817,852
22043,"VA",2009,38.9,-77.2,1021199,782
22044,"VA",2009,38.86,-77.15,471698,218
22046,"VA",2009,38.88,-77.17,857650,612
22060,"VA",2009,38.7,-77.14,198975,54
22066,"VA",2009,39.01,-77.28,1950904,1206
22079,"VA",2009,38.7,-77.24,1153689,649
22101,"VA",2009,38.94,-77.19,3120682,1341
22102,"VA",2009,38.95,-77.23,2740586,629
22124,"VA",2009,38.89,-77.3,1435412,926
22134,"VA",2009,38.52,-77.29,84877,16
22150,"VA",2009,38.78,-77.17,819647,504
22151,"VA",2009,38.8,-77.21,593187,528
22152,"VA",2009,38.77,-77.23,1153400,1111
22153,"VA",2009,38.74,-77.24,1338614,1381
22172,"VA",2009,38.54,-77.31,217154,126
22180,"VA",2009,38.9,-77.26,1123628,811
22181,"VA",2009,38.91,-77.29,972010,692
22182,"VA",2009,38.94,-77.27,1849233,1297
22191,"VA",2009,38.63,-77.26,1493812,834
22192,"VA",2009,38.68,-77.31,1929675,1748
22193,"VA",2009,38.64,-77.35,1991949,1662
22201,"VA",2009,38.89,-77.1,1952049,544
22202,"VA",2009,38.86,-77.05,1165211,397
22203,"VA",2009,38.87,-77.12,972399,386
22204,"VA",2009,38.87,-77.1,1513847,811
22205,"VA",2009,38.88,-77.14,958674,783
22206,"VA",2009,38.84,-77.09,903046,576
22207,"VA",2009,38.91,-77.12,2439217,1334
22209,"VA",2009,38.9,-77.08,633850,100
22211,"VA",2009,38.87,-77.07,18091,0
22213,"VA",2009,38.9,-77.16,197610,116
22301,"VA",2009,38.82,-77.06,666062,452
22302,"VA",2009,38.82,-77.08,929968,442
22303,"VA",2009,38.79,-77.08,488808,199
22304,"VA",2009,38.81,-77.11,1872411,667
22305,"VA",2009,38.84,-77.06,542732,293
22306,"VA",2009,38.76,-77.1,851633,592
22307,"VA",2009,38.77,-77.06,622907,663
22308,"VA",2009,38.73,-77.06,802206,678
22309,"VA",2009,38.72,-77.11,1114406,989
22310,"VA",2009,38.78,-77.12,1159628,1032
